restaurantID,restaurantName,address,Average Cost for two,hasTableBooking,HasOnlineDelivery,isDeliveringNow,switchToOrderMenu,aggregateRating,votes
18427565,Kofuku,BG-09- Ansal Plaza Mall- August Kranti Marg- Khel Gaon Marg- New Delhi,1500,No,Yes,No,No,4,46
18395381,The Sky High,C-306 A & 307- T-101 & 102- 3rd Floor- Ansal Plaza Mall- Khel Gaon Marg- New Delhi,1400,No,No,No,No,4.1,387
310281,Haldiram's,1st Floor- ARSS Mall- Opposite Jwalaheri- Paschim Vihar- New Delhi,500,No,No,No,No,3.1,117
18207831,Jux Pux - The Dreamer's Cafe,A-2/3- Near Delhi Stock Exchange- Asaf Ali Road- New Delhi,350,No,No,No,No,3.1,7
5452,Pizzaon,G-26- Ground Floor- Wardhman Plaza- Asaf Ali Road- New Delhi,500,No,No,No,No,3,10
18374418,FFC Restaurant,2581- Shanker Street- Asaf Ali Road- New Delhi,250,No,No,No,No,0,1
18258778,34- Chowringhee Lane,115- Central Market- Ashok Vihar Phase 1- New Delhi,350,No,Yes,No,No,2.8,7
6560,Aapni Dhani,14/1 A- Deep Cinema- Central Market- Ashok Vihar Phase 1- New Delhi,200,No,No,No,No,2.8,23
3322,Bengal Sweet Corner,36- Central Market- Ashok Vihar Phase 1- New Delhi,500,No,No,No,No,2.8,102
18249102,Chicken Vicken,Shop 12- I Block- DDA Market- Ashok Vihar Phase 1- New Delhi,600,No,No,No,No,3.4,19
18241609,Cup-a-licious,Ashok Vihar Phase 1- New Delhi,200,No,No,No,No,3.2,15
8743,Frontier,14- Building 3- Mohan Bazar- Central Market- Ashok Vihar Phase 1- New Delhi,200,No,No,No,No,3,10
5294,Metro Fast Food,Near Taxi Stand- Central Market- Ashok Vihar Phase 1- New Delhi,400,No,No,No,No,2.7,17
4651,Nagpal's,Shop 14- Near Major Dhyan Chand Stadium- IB Block Market- Ashok Vihar Phase 1- New Delhi,200,No,Yes,No,No,3.4,135
5315,Nile Restro & Bar,26- 3rd Floor- Central Market- Ashok Vihar Phase 1- New Delhi,1000,Yes,No,No,No,2.7,35
6577,Popular Chicken,21- DDA Murga Market- J Block- Opposite Water Tank- Ashok Vihar Phase 1- New Delhi,450,No,No,No,No,3,5
309395,Sardar A Pure Meat Shop,J-17- DDA Market- Ashok Vihar Phase 1- New Delhi,150,No,No,No,No,3.4,22
300784,Shankar Fast Food,A-5- Central Market- Ashok Vihar Phase 1- New Delhi,300,No,No,No,No,3.2,74
18430692,Singh's Zaika,C-9- Community Center- Nimri Colony- Ashok Vihar Phase 4- Near Ashok Vihar Phase 1- New Delhi,500,No,No,No,No,3,4
309503,The Mirch Masala,27/4- Central Market- Ashok Vihar Phase 1- New Delhi,700,No,No,No,No,3,7
3326,The Mirch Masala,DDA Murga Market- Near Deep Cinema- Ashok Vihar Phase 1- New Delhi,650,No,No,No,No,3.2,22
309384,Uncle Cake Shop,A-795- Shastri Nagar- Ashok Vihar Phase 1- New Delhi,300,No,No,No,No,3.1,9
3079,Kays Bar-Be-Que,16/27- Community Cetre- Ashok Vihar Phase 1- New Delhi,700,No,Yes,No,No,3.5,191
303093,Master Bakers,G-32 & 33- Usha Chambers- Community Centre- Ashok Vihar Phase 1- New Delhi,350,No,Yes,No,No,3.7,199
309375,The Master's Fast Food Centre,8- Deep Cinema Complex- Ashok Vihar Phase 1- New Delhi,400,No,No,No,No,3.5,60
18441672,6 Pack Momos,BA-Block- Deep Market- Ashok Vihar Phase 1- New Delhi,300,No,No,No,No,0,1
18446423,Al Noor Foods,23- J-Block- Ashok Vihar Phase 1- New Delhi,500,No,No,No,No,0,0
18462588,Avon Kitchen,Shop 1- Ground Floor- J Block- Ashok Vihar Phase 1- New Delhi,700,No,No,No,No,0,0
18460330,Bhasad Cafe,E-46- Near Gopal Paints- Shastri Nagar- Ashok Vihar Phase 1- New Delhi,500,No,No,No,No,0,1
18361739,Bikaner Kesarvala,Shop 10- H Block- DDA Market- Ashok Vihar Phase 1- New Delhi,100,No,No,No,No,0,2
312338,De Bone Chicken,20- J Block- Murga Market- Near Water Tank- Ashok Vihar Phase 1- New Delhi,400,No,No,No,No,0,0
18057828,Indian Fresh Meat Shop,Shop 8- Murga Market- J Block- Ashok Vihar Phase 1- New Delhi,300,No,No,No,No,0,1
18361700,JD's Food Court,E-46- Near Gopal Paints- Shastri Nagar- Ashok Vihar Phase 1- New Delhi,550,No,No,No,No,0,3
18383541,Keventers,Shop 5/6- Building 26- Deep Market- Ashok Vihar Phase 1- New Delhi,400,No,No,No,No,0,3
18248970,Malhotra Bakery,Shop 136- Shastri Nagar- Ashok Vihar Phase 1- New Delhi,300,No,No,No,No,0,1
18395538,Matthi Wala,B-1138- Main Market- Shastri Nagar- Ashok Vihar Phase 1- New Delhi,150,No,No,No,No,0,0
18446396,Nirula's Ice Cream,Shop 26- Central Market- Deep Complex- Ashok Vihar Phase 1- New Delhi,250,No,No,No,No,0,0
313193,Punjabi Chaap Corner,A-49- Subhtra Colony- Near Shastri Nagar Metro Station- Ashok Vihar Phase 1- New Delhi,400,No,Yes,No,No,0,1
18457050,Puran Dhaba,Shop J-11/11- Sanjay Market- Opposite Nimri Colony- Ashok Vihar Phase 4- Near Ashok Vihar Phase 1- New Delhi,200,No,No,No,No,0,0
18375413,Rama Desi Ghee Meat Wala,IA- Block 10 C- Ashok Vihar Phase 1- New Delhi,650,No,No,No,No,0,0
18458325,VadaPav 'n' Frankie,Opposite Murga Market- Ashok Vihar Phase 1- New Delhi,100,No,No,No,No,0,0
5296,Chhabra Sweets,26- Central Market- Ashok Vihar Phase 1- New Delhi,100,No,No,No,No,2.4,15
310802,Kanwarji's,B4-33A- Ashok Vihar Phase 2- New Delhi,300,No,Yes,No,No,2.9,29
310777,Pizza Hut,B-2/3- Ashok Vihar Phase 2- New Delhi,1000,No,Yes,No,No,3.4,35
309,Sagar Ratna,B-2/1- Ashok Vihar Phase 2- New Delhi,600,No,Yes,No,No,2.7,278
18390678,Smelling Salts,C-2/13- Ashok Vihar Phase 2- New Delhi,1200,Yes,No,No,No,3.3,53
3329,Wah Ji Wah,9- Community Centre- Near Satyawati College- Ashok Vihar Phase 2- New Delhi,350,No,Yes,No,No,2.6,142
18216896,Wheelyz,B4/57A- Ashok Vihar Phase 2- New Delhi,550,No,Yes,No,No,2.5,41
307767,Bell Pepperz,A-4- Community Centre- Ashok Vihar Phase 2- New Delhi,1300,Yes,Yes,No,No,3.9,492
3332,Bharat Sweets,B-2/3- Ashok Vihar Phase 2- New Delhi,250,No,No,No,No,3.5,28
980,Invitation,3- Community Centre- Ashok Vihar Phase 2- New Delhi,1300,Yes,No,No,No,3.6,457
18232098,Mystique Melange,C-3/8- Ashok Vihar Phase 2- New Delhi,1800,Yes,No,No,No,3.9,173
6574,Pandit Ji Paranthe Wale,Ashok Vihar Phase 2- New Delhi,200,No,No,No,No,3.7,131
2379,Raju Chat Palace,76- Srinagar Colony- Bharat Nagar Road- Ashok Vihar Phase 2- New Delhi,200,No,No,No,No,3.9,123
309390,Seasonings - The Spice Mysteries,B-1/6- Ashok Vihar Phase 2- New Delhi,1200,Yes,Yes,No,No,3.9,274
300809,SGF - Spice Grill Flame,9- Community Centre 2- Ashok Vihar Phase 2- New Delhi,500,No,Yes,No,No,3.5,87
1192,Apni Rasoi,1- Pocket B- DDA Market- Ashok Vihar Phase 3- New Delhi,300,No,No,No,No,3,78
310803,Bablu Kabab Shop,Shop 42- DDA Market- Near Taxi Stand- Ashok Vihar Phase 3- New Delhi,500,No,No,No,No,3.1,10
18250797,Cake o' Cuisine,A-1/9- Satyawati Colony- Ashok Vihar Phase 3- New Delhi,300,No,No,No,No,3.3,26
198,Domino's Pizza,2-4 & 25-27- Pocket B- Ground Floor- DDA Market- Ashok Vihar Phase 3- New Delhi,700,No,No,No,No,3.2,101
18449782,Hunger Flames,15- DDA Market 3- Satyawati Nagar- Ashok Vihar Phase 3- New Delhi,500,No,No,No,No,3.4,17
18057820,Puran Chand Ambala Wale Di Hatti,Shop 8- DDA Market- Ashok Vihar Phase 3- New Delhi,600,No,No,No,No,3.3,34
310215,The Cake Gallery,12- Jain Colony- Veer Nagar- Near Rana Pratap Bagh- Ashok Vihar Phase 3- New Delhi,500,No,No,No,No,3.3,12
306841,Bablu Chic Inn,Shop 9- Pocket B- DDA Market- Ashok Vihar Phase 3- New Delhi,750,No,No,No,No,3.6,34
18412952,Masala Basket,Shop 15- DDA Market- Ashok Vihar Phase 3- New Delhi,400,No,Yes,No,No,3.6,46
18432191,Udta Punjab,Shop 12- DDA Market- B Block- Ashok Vihar Phase 3- New Delhi,600,No,No,No,No,3.5,31
18375420,Munch Nation,Shop 29- Ground Floor- Durga Place DDA Market- Ashok Vihar Phase 3- New Delhi,350,No,Yes,No,No,4,96
6286,Bengali Pastry Shop & Snack Bar,34-37- Bengali Market- Barakhamba Road- New Delhi,550,No,No,No,No,3.2,70
1914,Bhimsain's Bengali Sweet House,27-29- Bengali Market- Barakhamba Road- New Delhi,400,No,Yes,No,No,3.4,560
18163907,Cafe Coffee Day,Shop D- Ground Floor- DCM Building- Barakhamba Road- New Delhi,450,No,No,No,No,2.9,4
18344490,Colonel's Kababz,Shop 44-45- Bengali Market- Barakhamba Road- New Delhi,600,No,Yes,No,No,3.4,38
18412878,Faasos,Shop 30- Gandhi Market- Minto Road- Barakhamba Road- New Delhi,600,No,Yes,No,No,2.8,11
18294263,Karachi Bakery,Shop 21- Bengali Market- Barakhamba Road- New Delhi,200,No,No,No,No,3,4
588,Nathu's Sweets,23-25- Bengali Market- Barakhamba Road- New Delhi,600,No,Yes,No,No,3.3,421
7150,Sachdeva Confectioners,1- Gandhi Market- Mirdard Road- Minto Road- Barakhamba Road- New Delhi,550,No,Yes,No,No,3.1,68
18264634,Bengali Sweet House,30-33- Bengali Market- Barakhamba Road- New Delhi,400,No,No,No,No,3.6,85
301534,Bijoli Grill,3- Hailey Road- Banga Bhawan- Barakhamba Road- New Delhi,800,Yes,No,No,No,3.7,343
8340,Nathu's Pastry Shop,12 & 13- Bengali Market- Barakhamba Road- New Delhi,300,No,No,No,No,3.8,120
18400739,Balaji Dhaba,Shop 23- NDMC Market- Babar Road- Near Bengal Market- Barakhamba Road- New Delhi,200,No,No,No,No,0,3
304954,Bhagat Ji,Barakhamba Metro Station,100,No,No,No,No,0,2
18400737,Hangout Kathi Rolls,Shop 39/40- NDMC Market- Babar Road- Barakhamba Road- New Delhi,200,No,No,No,No,0,2
18382583,Makers & Bakers,Shop 40- Shankar Market- Barakhamba Road- New Delhi,350,No,No,No,No,0,0
18249122,Habibi Express,47-48- Bengali Market- Barakhamba Road- New Delhi,750,No,Yes,No,No,2.3,55
7354,Cafe Coffee Day,14-A- Basant Lok Market- Vasant Vihar- New Delhi,450,No,No,No,No,3.2,49
9267,China Town,Basant Lok Market- Opposite Modern Bazar- Vasant Vihar- New Delhi,400,No,No,No,No,2.9,7
7352,Domino's Pizza,6- Basant Lok Market- Priya Cinema Complex- Vasant Vihar- New Delhi,700,No,No,No,No,3.3,90
304211,High Street Kitchen & Bar,32- Basant Lok Market- Vasant Vihar- New Delhi,1200,Yes,No,No,No,2.9,11
262,Pizza Hut,41- Basant Lok Market- Vasant Vihar- New Delhi,1000,No,Yes,No,No,3.1,161
4621,Sugar & Spice - Le Marche,58- Basant Lok Market- Vasant Vihar- New Delhi,800,No,No,No,No,3,67
2134,The Kathis,3- PVR Priya- Basant Lok Market- Vasant Vihar- New Delhi,300,No,Yes,No,No,2.8,23
303472,The Kylin Experience,24- Basant Lok Market- Vasant Vihar- New Delhi,1700,No,Yes,No,No,3.3,60
758,Arabian Nites,59- Basant Lok Market- Vasant Vihar- New Delhi,450,No,Yes,No,No,3.5,239
7217,Asia Kitchen,15-A- Basant Lok Market- Vasant Vihar- New Delhi,1300,Yes,Yes,No,No,3.7,137
307054,Dunkin' Donuts,Priya Complex- Basant Lok Market- Vasant Vihar- New Delhi,600,No,Yes,No,No,3.7,212
771,Krips Restaurant,59- Community Centre- Basant Lok Market- Vasant Vihar- New Delhi,1000,Yes,Yes,No,No,3.5,193
171,McDonald's,Community Centre- Basant Lok Market- Vasant Vihar- New Delhi,500,No,Yes,No,No,3.5,202
304675,Yo! China,46- 1st Floor- Priya Cinema Complex- Basant Lok Market- Vasant Vihar- New Delhi,1300,Yes,Yes,No,No,3.5,332
3269,RPM,40- Basant Lok Market- Vasant Vihar- New Delhi,1800,Yes,No,No,No,2.4,92
3935,By The Way - Bellagio,13 & 14- Ground Floor and Mezzanine Floor- Community Center- Ashok Vihar Phase 2- New Delhi,1000,Yes,Yes,No,No,2.9,120
4166,Red - Bellagio,13-14- 2nd Floor- Community Center- Ashok Vihar Phase 2- New Delhi,1500,Yes,Yes,No,No,3.4,137
3936,Soul Curry - Bellagio,13 & 14- 1st Floor- Community Center- Ashok Vihar Phase 2- New Delhi,1100,Yes,Yes,No,No,3.6,158
5227,Alpha 63,Best Western Taurus- IGI Airport Road- NH 8- Mahipalpur- New Delhi,1500,Yes,No,No,No,2.7,9
1862,Bite-N-Sip,6- UG-58 & 59- Ansal Chamber 2- Bhikaji Cama Place- New Delhi,300,No,Yes,No,No,2.6,38
819,Lotus Garden,SF-9- Bhikaji Cama Place- New Delhi,2000,Yes,No,No,No,3.2,59
2236,Meethas Sweets,6- UG62- Ansal Chamber 2- Bhikaji Cama Place- New Delhi,200,No,No,No,No,2.8,4
4150,Nirula's,Saran Motors- HP Petrol Pump- Near Muhammadpur- Bhikaji Cama Place- New Delhi,1100,No,Yes,No,No,2.5,98
6394,Punjabi Tadka,6- UG-64- Ansal Chamber 2- Bhikaji Cama Place- New Delhi,250,No,No,No,No,2.8,11
1867,Snack Bar,9- UG-65 & 66- Somdutt Chamber 2- Bhikaji Cama Place- New Delhi,250,No,No,No,No,3,11
2608,South Indian Food,6- UG-9- Ansal Chamber II- Bhikaji Cama Place- New Delhi,150,No,No,No,No,3.1,14
8388,Domino's Pizza,30- 31- & 32- Upper Ground Floor- Ansal Chambers-1- Bhikaji Cama Place- New Delhi,700,No,No,No,No,2.4,71
3465,Southy,UG-60- Ansal Chamber 2- Bhikaji Cama Place- New Delhi,400,No,Yes,No,No,2.4,33
301581,Coffee Shop - Centaur Hotel,Centaur Hotel- Near Aerocity- New Delhi,1500,No,No,No,No,0,2
823,Al Kuresh,7- Yashwant Place Market- Food Plaza- Chanakyapuri- New Delhi,850,No,Yes,No,No,3.3,85
18421499,Angan Bakery & Cafe,Yashwant Palace Market- Chanakyapuri- New Delhi,600,No,No,No,No,2.9,10
846,Bamboo Chopstix,21- Yashwant Place- Food Plaza- Chanakyapuri- New Delhi,700,No,No,No,No,2.7,8
816,Bawarchis,25- Yashwant Place Market- Food Plaza- Chanakyapuri- New Delhi,700,No,No,No,No,2.9,16
4055,Bikanervala,Satya Marg- Yashwant Place Market- Chanakyapuri- New Delhi,450,No,No,No,No,3.4,113
18312487,Cafe Coffee Day,1st Floor- BPCL Petrol Pump- Opposite Chanakyapuri Cinema- Chanakyapuri- New Delhi,450,No,No,No,No,3,4
1630,Chanakya Bar-Be-Que,27- Yashwant Place Market- Chanakyapuri- New Delhi,800,Yes,No,No,No,3.2,17
308261,Chattisgarh Bhawan,7- Chanakyapuri- New Delhi,450,No,No,No,No,2.7,33
2587,Chimney,26- Yashwant Place Market- Food Plaza- Chanakyapuri- New Delhi,800,Yes,No,No,No,2.9,66
849,China Town Sizzlers,V-15- Yashwant Place Market- Food Plaza- Chanakyapuri- New Delhi,800,No,No,No,No,3.4,34
848,Chinese Bite,12 & 13- Food Plaza- Yashwant Place- Chanakyapuri- New Delhi,700,No,No,No,No,2.8,31
852,Chinese Garden,S14- Yashwant Place- Food Plaza- Chanakyapuri- New Delhi,900,Yes,No,No,No,3.2,17
312194,Costa Coffee,Shantipath- Chanakyapuri- New Delhi,600,No,No,No,No,3,4
7643,Food Point,50- Malcha Market- Chanakyapuri- New Delhi,200,No,No,No,No,2.8,5
3238,Ikko,6/48- Malcha Marg Shopping Centre- Chanakyapuri- New Delhi,1650,Yes,No,No,No,2.9,10
18396184,Jammu And Kashmir House,9- Kautilya Marg- Chanakyapuri- New Delhi,500,No,No,No,No,2.9,4
847,Laguna,18- Yashwant Place- Food Plaza- Chanakyapuri- New Delhi,900,No,No,No,No,3.4,60
7575,Momo Point,2- Yashwant Place Market- Chanakyapuri- New Delhi,700,No,No,No,No,3.2,14
850,New Zaika,12 & 13- Food Plaza- Yashwant Place- Chanakyapuri- New Delhi,700,No,No,No,No,3.1,10
311856,Organic Express,Delhi Organic Farmers Market- Palika Services Officers Institute- Vinay Marg- Chanakyapuri- New Delhi,700,No,No,No,No,3,7
851,Tamil Nadu House Canteen,Opposite Chanakya Theatre- Chanakyapuri- New Delhi,600,No,No,No,No,3.4,161
18228885,The Chocolate Avenue,New Moti Bagh- Near Leela Palace Hotel- Chanakyapuri- New Delhi,300,No,No,No,No,3.4,28
824,Chimney Sizzlers,V-10 & 16- Yashwant Place Market- Food Plaza- Chanakyapuri- New Delhi,800,Yes,Yes,No,No,3.7,137
301102,Gujarat Bhawan Restaurant,11- Kautilya Marg- Chanakyapuri- New Delhi,400,No,No,No,No,3.7,203
18238246,It's Sinful,Chanakyapuri- New Delhi,450,No,No,No,No,3.5,20
6003,Jakoi,1- Assam Bhavan- Chanakyapuri- New Delhi,600,No,No,No,No,3.5,218
18469659,Arunachal Bhawan,27- Kautilya Marg- Diplomatic Enclave- Chanakyapuri- New Delhi,350,No,No,No,No,0,0
18288994,Hotel New Tamil Nadu,9- Bir Tikenderjith Marg- Chanakyapuri- New Delhi,300,No,No,No,No,0,1
845,Milan Food,5- Yashwant Place- Food Plaza- Near Chanakya Cinema- Chanakyapuri- New Delhi,650,No,No,No,No,0,2
18466422,Playboy Club,Samrat Hotel- 50-B- Kautilya Marg- Chanakyapuri- New Delhi,3000,No,No,No,No,0,3
815,Moti Mahal Delux,20/48- Malcha Marg Shopping Complex- Diplomatic Enclave- Chanakyapuri- New Delhi,1600,Yes,No,No,No,2.4,164
305296,The Treat,Behind Jesus & Mary College- Rizal Marg- Chanakyapuri- New Delhi,500,No,No,No,No,2.1,138
6079,Break Fast Point,27- Satnam Park- Bhagat Singh Road- Chander Nagar- New Delhi,200,No,No,No,No,3.3,21
6117,Breakfast Corner,K-14- Bhagat Singh Road- Satnam Park- Chander Nagar- New Delhi,150,No,No,No,No,3.1,6
18082202,Domino's Pizza,14- Geeta Colony Road- Sunder Park- Chander Nagar- New Delhi,700,No,No,No,No,3,10
308574,Frontier,K-9 Block- Main Road- Chander Nagar- New Delhi,200,No,No,No,No,3.2,10
6123,Prince Cafe,108- Main Road- Chander Nagar- New Delhi,300,No,No,No,No,2.9,6
312157,Spicy Eleven,3- Opposite Navjeevan Nursing Home- Chander Nagar- New Delhi,500,No,No,No,No,3.1,15
302490,Vaishno Punjabi Dhaba,H 1A- New Gobind Pura- Near- Chander Nagar- New Delhi,400,No,No,No,No,3,12
304697,Adarsh Bhojnalaya,Ground Floor- Plot 482- Haveli Haider Quli- Near Andhra Bank- Chandni Chowk- New Delhi,300,No,No,No,No,3.4,29
307713,Al Haj Bakery,5080- Ballimaran Road- Katra Nawab- Chandni Chowk- New Delhi,150,No,No,No,No,3,9
18384137,Anmol Chicken,6283- Main Bara Hindu Rao- Near choti Masjid- MD Ismail Marg- Sadar Bazar- Chandni Chowk- New Delhi,300,No,No,No,No,3.1,4
5459,Babu Ram Paranthe Wale,1984-1985- Gali Paranthe Wali- Chandni Chowk- New Delhi,150,No,No,No,No,3.2,225
311703,Bhaijaan Kababs,Shop 2202- Bazar Chitli Qabar- Near Jama Masjid- Chandni Chowk- New Delhi,100,No,No,No,No,3.2,8
308006,Bhikharam's,251- Near Fathehpuri Masjid- Fatehpuri- Chandni Chowk- New Delhi,300,No,No,No,No,3,5
4053,Bikanervala,382- Kucha Ghasi Ram- Fatehpuri- Chandni Chowk- New Delhi,550,No,No,No,No,2.8,42
5468,Brijwasi Bhoj,376- Near Kucha Ghasi Ram- Chandni Chowk- New Delhi,200,No,No,No,No,3.1,16
5453,Brijwasi Restaurant,379- Near Kucha Ghasi Ram- Chandni Chowk- New Delhi,400,No,No,No,No,3.2,39
681,Comesum,Old Delhi Railway Station- Mori Gate- Chandni Chowk- New Delhi,350,No,No,No,No,2.5,49
308008,Inderpuri Restaurant,187- Church Mission Road- Fatehpuri- Chandni Chowk- New Delhi,250,No,No,No,No,3,20
18272386,Kamdhenu Family Corner,5469- Opposite Town Hall- Chandni Chowk- New Delhi,300,No,No,No,No,2.8,4
306380,Khalsa Hindu Hotel,711- Church Mission Road- Fatehpuri- Chandni Chowk- New Delhi,450,No,No,No,No,2.9,5
312936,Mahalaxmi Mishthan Bhandar,659- Church Mission Road- Fatehpuri- Chandni Chowk- New Delhi,100,No,No,No,No,3.3,16
6698,McDonald's,Near Sis Ganj Sahib Gurudwara- Chandni Chowk- New Delhi,500,No,No,No,No,3,57
9961,McDonald's,Platform 3- Old Delhi Railway Station- Chandni Chowk- New Delhi,500,No,No,No,No,3,42
312925,Natraj Cafe,Main Road Near Central Bank- Opposite Paranthe Wali Gali- Chandni Chowk- New Delhi,300,No,No,No,No,3.4,21
18342132,Padam Chaat Corner,Gali Barf Wali- Near Kinari Bazar- Chandni Chowk- New Delhi,100,No,No,No,No,3,4
18323461,Pandit Ved Prakash Lemon Wale,Opposite Town Hall- Chandni Chowk- New Delhi,50,No,No,No,No,3.2,11
5466,Pt. Babu Ram Devi Dayal Paranthe Wale,9074- Gali Paranthe Wale- Chandni Chowk- New Delhi,150,No,No,No,No,3,53
18232088,Rabri Bhandar,42-B- Gali Parathewali- Opposite Central Bank- Chandni Chowk- New Delhi,150,No,No,No,No,3.2,7
304743,Ram Parshad Makhan Lal,453- Khari Baoli- Chandni Chowk- New Delhi,100,No,No,No,No,3.4,23
18128897,Rambhoj,1894- Main Road- Opposite Dariba Kalan- Chandni Chowk- New Delhi,150,No,No,No,No,2.9,4
18211151,Rehmatullah's Hotel,105-110- Bazar Matia Mahal- Opposite Jama Masjid Gate 1- Chandni Chowk- New Delhi,100,No,No,No,No,3,5
5460,Sharma Bhojnalay,Gali Paranthe Wali- Chandni Chowk- New Delhi,100,No,No,No,No,3,9
311492,Shree Balaji Chaat Bhandar,Shop 1462- Near Sheesh Ganj Sahib Gurudwara- Chandni Chowk- New Delhi,100,No,No,No,No,3.2,16
303643,Shri Duli Chand Naresh Gupta,934- Kucha Pati Ram- Sitaram Bazar- Chandni Chowk- New Delhi,100,No,No,No,No,3.4,18
9156,Shri Hari Sharnam,208- Katra Bariyan- Fatehpuri- Chandni Chowk- New Delhi,400,No,No,No,No,3.1,14
9160,Sindhi Chicken,Babu Market- Fauna Chowk- Chandni Chowk- New Delhi,400,No,No,No,No,2.9,7
18235302,Soni Bhojnalaya,161- Kucha Ghasi Ram- Fatehpuri- Chandni Chowk- New Delhi,300,No,No,No,No,3,4
9157,Super Restaurant,1937- HC Sen Road- Fountain- Chandni Chowk- New Delhi,250,No,No,No,No,2.9,5
9159,Tiwari Ji Confectioner,43/1- Gali Pranthe Wali- Chandni Chowk- New Delhi,100,No,No,No,No,3.1,5
6706,Wah Ji Wah,1908- Opposite Gurudwara Sis Ganj Sahib- Chandni Chowk- New Delhi,450,No,No,No,No,2.8,59
18082089,Zaika Mughlai Foods,6490- Fatehpuri- Chandni Chowk- New Delhi,550,No,No,No,No,3.3,10
312693,Al Yousuf,5187- Ballimaran- Chandni Chowk- New Delhi,200,No,No,No,No,3.7,30
308209,Amritsari Lassi Wala,Shop 295- Fatehpuri Chowk- Chandni Chowk- New Delhi,100,No,No,No,No,3.8,112
306017,Annapurna Bhandar,1463- Near Sheesh Ganj Gurudwara- Chandni Chowk- New Delhi,100,No,No,No,No,3.8,59
304737,Bishan Swaroop Chaat Bhandar,1421- Near Ashish Medicos- Chandni Chowk- New Delhi,150,No,No,No,No,3.7,40
308318,Gole Hatti,2-4- Church Mission Road- Fatehpuri- Chandni Chowk- New Delhi,150,No,No,No,No,3.8,116
552,Haldiram's,1454/2- Near Sheeshganj Gurudwara- Chandni Chowk- New Delhi,600,No,No,No,No,3.9,444
6704,Kanwarji's,1972-1973- Corner Gali Paranthe- Opposite Central Bank- Chandni Chowk- New Delhi,300,No,No,No,No,3.9,163
309722,Kedarnath Prem Chand Halwai,Shop 4- Tiraha Kinari Bazar- Gali Paranthe Wale- Chandni Chowk- New Delhi,100,No,No,No,No,3.7,19
18286206,Keventers,1450/1- Chandni Chowk- New Delhi,400,No,No,No,No,3.7,63
308894,Khan Omelette Corner,48- Katra Bariyan- Lal Kuan- Near Fatehpuri Masjid- Chandni Chowk- New Delhi,150,No,No,No,No,3.6,43
7545,Natraj Dahi Bhalle Wala,1396- Main Road Near Central Bank- Opposite Paranthe Wali Gali- Chandni Chowk- New Delhi,100,No,No,No,No,3.9,1487
9165,Old Famous Jalebi Wala,Dariba Kalan- Chandni Chowk- New Delhi,100,No,No,No,No,3.9,752
5458,Pt. Gaya Prasad Shiv Charan Paranthe Wale,34- Gali Paranthe Wali- Chandni Chowk- New Delhi,150,No,No,No,No,3.6,437
5467,Pt.Kanhaiyalal & Durga Prasad Dixit Paranthe Wale,36- Gali Paranthe Wali- Chandni Chowk- New Delhi,150,No,No,No,No,3.6,297
9161,Shiv Misthan Bhandar,375- Kucha Ghasi Ram- Chandni Chowk- New Delhi,100,No,No,No,No,3.8,76
302869,Special Jalebi Wala,1469/1- Fabbara Chowk- Chandni Chowk- New Delhi,100,No,No,No,No,3.5,21
1889,Tewari Bros Confectioners,862- Chandni Chowk- New Delhi,200,No,No,No,No,3.5,51
18466395,Annapurna Chaat & Sweets,Near Sheeshganj Gurudwara- Chandni Chowk- New Delhi,100,No,No,No,No,0,1
18469682,Delhi-6 The Chicken Planet,2987/7- DDA Flats- Bari Masjid- Sarai Khalil- Chandni Chowk- New Delhi,300,No,No,No,No,0,0
